srcid,sc_ra,sc_dec,Class_x,Px,Class_xo,Pxo,Class_xi,Pxi,Class_xio,Pxio,GAL_LONG,GAL_LAT,AllWISE,RAJ2000,DEJ2000,eeMaj,eeMin,eePA,W1mag,W2mag,W3mag,W4mag,Jmag,Hmag,Kmag,e_W1mag,e_W2mag,e_W3mag,e_W4mag,e_Jmag,e_Hmag,e_Kmag,ID,ccf,ex,var,qph,pmRA,e_pmRA,pmDE,e_pmDE,d2M,angDist
203017401010022,205.62646103172,-62.321848429665,GALAXY,0.43,,,STAR,0.948,,,308.82367049213707,-0.0357082940499264,J134230.24-621918.9,205.6260313,-62.3219215,0.1544,0.1428,17.3,12.155,12.39,10.687,7.66,14.117,12.975,12.588,0.063,0.069,,,0.027,0.022,0.019,2052062101351021506,hhdH,0,00nn,AAUU,166,119,-406,128,0.447,0.765303
203021901010001,128.82515535846,-42.971143125341,STAR,0.597,,,,,,,261.78027485878073,-1.4723686111221785,J083518.03-425816.6,128.8251261,-42.9712833,0.0345,0.0327,133.4,8.276,8.292,8.279,8.433,8.532,8.383,8.337,0.023,0.02,0.022,0.288,0.021,0.027,0.023,1294042501351007506,0000,0,130n,AAAB,21,31,51,33,0.175,0.510558
203021901010003,128.84402564271,-42.843860129985,STAR,0.952,,,STAR,1.0,,,261.6866636118123,-1.3849936655306052,J083522.56-425037.6,128.8440332,-42.8438046,0.0404,0.0367,121.2,11.262,11.306,10.742,8.75,11.803,11.459,11.304,0.023,0.021,0.11,,0.023,0.03,0.023,1294042501351015392,0000,0,nnnn,AABU,26,36,-10,37,0.151,0.200919
203021901010006,128.67130799794,-42.849271207372,STAR,0.829,,,,,,,261.6151404238955,-1.4896491135446952,J083441.06-425057.3,128.6711181,-42.8492642,0.035,0.0328,127.1,8.334,8.381,8.375,8.445,8.885,8.483,8.414,0.022,0.02,0.026,,0.026,0.029,0.023,1294042501351012643,hh00,0,110n,AAAU,-13,30,24,29,0.235,0.50173
203021901010010,128.66436295243,-42.760689955799,STAR,0.68,,,STAR,1.0,,,261.5410730781409,-1.4407592738163166,J083439.49-424538.8,128.6645648,-42.7608019,0.0465,0.0439,93.3,11.877,11.737,12.692,9.272,12.943,12.258,12.046,0.025,0.023,,,0.027,0.026,0.025,1294042501351012882,0000,1,22nn,AAUU,-132,42,37,43,0.204,0.668732
203021901010046,128.37863525276,-42.893292674839,QSO,0.809,,,,,,,261.522449183249,-1.6880450859482097,J083330.87-425336.1,128.3786517,-42.8933695,0.0376,0.0359,118.4,11.432,10.894,8.999,6.89,14.075,13.048,12.346,0.023,0.021,0.032,0.079,0.03,0.026,0.024,1274042501351000082,0h00,1,1000,AAAA,97,35,-52,35,0.175,0.279953
203021901010061,128.57399063221,-42.901375919603,STAR,0.633,,,,,,,261.6143001199525,-1.5779690072511887,J083417.80-425404.9,128.574173,-42.9013827,0.0399,0.0368,126.5,11.244,11.305,11.382,9.143,12.072,11.571,11.432,0.023,0.02,0.168,,0.026,0.03,0.026,1294042501351010344,0h00,1,11nn,AABU,26,36,8,36,0.125,0.481468
203021901010066,128.37610886786,-43.06205707892,QSO,0.541,,,,,,,261.65702000472595,-1.7899873086103175,J083330.31-430343.6,128.3763018,-43.0621266,0.0527,0.0516,132.4,13.179,13.198,10.646,8.439,14.411,13.838,13.674,0.027,0.029,0.189,0.385,0.04,0.05,0.062,1274042501351000755,0000,1,211n,AABC,572,90,202,88,0.733,0.565696
203021901010089,128.46371097059,-42.856265567755,STAR,0.523,,,,,,,261.5298515204384,-1.6159103675533184,J083351.33-425123.1,128.4638963,-42.8564258,0.0534,0.0523,114.4,13.728,13.723,12.321,9.174,15.137,14.269,14.179,0.025,0.033,0.379,,0.057,0.067,0.075,1294042501351013241,0h00,0,11nn,AACU,-54,90,96,92,0.669,0.756288
203021901015008,128.29288378566,-42.972704977646,QSO,0.826,,,GALAXY,0.98,,,261.5489463494727,-1.7857515930161174,J083310.29-425821.1,128.2928851,-42.9725361,0.039,0.0361,121.8,11.329,11.309,10.474,8.496,12.216,11.631,11.468,0.022,0.021,0.075,0.33,0.023,0.022,0.023,1274042501351000144,0000,0,001n,AAAB,-10,36,-54,38,0.076,0.608016
203023401010003,196.30483692599,-63.218724505568,QSO,0.786,,,STAR,1.0,,,304.48364476661163,-0.38850644734948003,J130513.15-631307.1,196.3048083,-63.2186453,0.037,0.0342,131.9,8.059,8.092,7.806,7.285,9.325,8.484,8.218,0.022,0.021,0.031,0.089,0.024,0.033,0.024,1948063701351048731,dddH,1,002n,AAAA,-53,31,-186,31,0.241,0.288997
203023401010010,196.09447643188,-63.024786949169,GALAXY,0.967,,,GALAXY,0.919,,,304.39872515959667,-0.1898984956389645,J130422.75-630128.9,196.0948064,-63.0247139,0.0636,0.0619,24.1,11.954,11.957,10.856,9.06,15.724,13.683,12.6,0.031,0.033,,,0.065,0.035,0.024,1948063701351052201,hhOD,0,32nn,AAUU,-32,54,-185,56,0.463,0.599669
203023401010031,195.88642274155,-63.224363525863,GALAXY,0.651,,,STAR,0.949,,,304.29508245812804,-0.3846670064481362,J130332.77-631328.3,195.8865576,-63.2245398,0.2568,0.2303,41.3,13.577,13.953,9.611,7.23,14.518,13.934,13.63,0.095,0.131,0.25,0.201,0.03,0.029,0.047,1948063701351048553,hhhh,0,nnnn,ABBB,,,,,0.528,0.671264
203023901010111,244.11784092666,-50.965077776312,STAR,0.554,,,,,,,332.3531812798843,-0.1958956633870822,J161628.27-505753.5,244.1178132,-50.9648646,0.0394,0.0351,97.1,7.434,7.523,8.268,8.04,8.107,7.675,7.513,0.028,0.019,0.181,,0.019,0.04,0.023,2431051501351046940,0hhH,1,011n,AABU,-16,38,-23,36,0.019,0.769958
203025602010001,250.37882334879,-46.51365330933,STAR,0.898,,,STAR,1.0,,,338.4199261135604,-0.11037561896881742,J164130.90-463048.9,250.3787818,-46.5136105,0.0519,0.0497,128.4,9.061,9.105,8.899,5.688,9.761,9.298,9.129,0.027,0.027,,,0.024,0.024,0.02,2509047001351040340,hhdD,0,00nn,AAUU,12,47,-83,47,0.305,0.185388
203027301010081,228.81582948976,-59.080112606408,STAR,0.488,,,STAR,1.0,,,320.49627983516825,-1.2036247694325628,J151515.72-590448.5,228.8155062,-59.0801566,0.0393,0.0363,113.8,8.637,8.655,8.956,9.28,9.199,8.932,8.8,0.024,0.021,0.046,,0.024,0.025,0.023,2275059101351025762,ddh0,1,000n,AAAU,33,37,-6,35,0.123,0.618631
203031001010016,250.04624734219,-46.95218082637,STAR,0.647,,,,,,,337.9403676539676,-0.22992106581501365,J164011.13-465707.2,250.0463974,-46.9520088,0.0405,0.0386,114.5,7.529,7.62,6.94,4.772,8.347,7.845,7.73,0.027,0.021,0.176,,0.019,0.023,0.026,2509047001351035833,dhdh,1,00nn,AABU,-185,40,-170,38,0.191,0.720876
203031001010024,249.77969339068,-46.832917868495,GALAXY,0.523,,,,,,,337.90831109626043,-0.014569583049959716,J163907.16-464958.8,249.779869,-46.8330131,0.0432,0.0389,105.4,8.153,6.634,4.792,3.036,17.201,14.711,10.935,0.026,0.024,0.06,0.165,,,0.026,2487047001351024596,hhdh,1,99nn,AAAB,-387,38,-310,36,0.198,0.551861
203031002010001,196.428994876756,-62.8141237148552,STAR,0.56,,,STAR,1.0,,,304.5619262405302,0.01242664739132361,J130542.90-624850.5,196.4287553,-62.8140532,0.0521,0.0503,155.9,11.089,11.21,11.22,8.818,12.097,11.44,11.253,0.026,0.029,,,0.028,0.022,0.024,1957062101351002868,00Dp,0,12nn,AAUU,-135,42,31,43,0.319,0.468804
203031002010002,196.56316559449,-62.636406274717,QSO,0.568,,,STAR,1.0,,,304.6333452617284,0.18638977091393122,J130615.18-623811.4,196.5632716,-62.6365047,0.047,0.0453,136.7,10.418,10.495,10.082,9.151,11.611,10.829,10.598,0.025,0.026,0.275,,0.023,0.023,0.019,1957062101351002612,ddh0,0,011n,AABU,-66,37,-51,38,0.039,0.395432
203031002010007,196.555429424613,-62.7785753966256,QSO,0.591,,,STAR,1.0,,,304.621638979935,0.04465901906452795,J130613.26-624643.4,196.5552546,-62.7787274,0.0604,0.0519,175.4,11.222,11.273,10.237,8.119,12.727,12.172,12.039,0.027,0.03,0.253,0.26,0.068,0.082,0.06,1957062101351002640,hodd,0,nnnn,AABB,,,,,0.416,0.618378
203031002010008,196.589637343636,-62.6845961075251,GALAXY,0.487,,,STAR,1.0,,,304.64270217827186,0.13757878072648813,J130621.54-624104.8,196.5897824,-62.6846798,0.0482,0.0464,151.9,10.341,10.369,9.475,6.711,11.053,10.641,10.551,0.025,0.026,,,0.024,0.025,0.027,1957062101351002610,0000,1,00nn,AAUU,-178,37,-76,37,0.477,0.384943
203031002010028,196.050919337355,-62.8165538680533,STAR,0.851,,,STAR,1.0,,,304.389309449121,0.019064452649064013,J130412.17-624859.7,196.0507382,-62.8165871,0.0391,0.0355,132.6,8.4,8.466,8.69,7.609,9.437,8.894,8.455,0.023,0.02,0.152,,0.049,0.055,0.023,1957062101351004828,p0pd,0,000n,AABU,-115,31,-154,31,0.49,0.320992
203034401010024,195.385110748686,-63.0419763671162,GALAXY,0.594,,,STAR,0.999,,,304.0766011279603,-0.192684510556222,J130132.47-630230.4,195.3853233,-63.0417978,0.0508,0.0468,158.5,11.433,11.455,11.341,9.173,13.546,12.439,12.047,0.026,0.026,0.295,,0.039,0.042,0.038,1948063701351054535,0hPH,1,01nn,AABU,-190,41,0,43,0.453,0.730399
203034401010033,194.94213007279,-63.246736127742,STAR,0.589,,,STAR,1.0,,,303.86928647427544,-0.3901515652214516,J125946.10-631447.4,194.9420971,-63.2465187,0.0375,0.0354,132.2,9.319,9.379,8.121,6.236,9.79,9.527,9.406,0.023,0.021,0.03,0.053,0.021,0.022,0.023,1948063701351043817,00dh,1,0000,AAAA,-57,32,-60,32,0.081,0.784667
203040101010001,122.94195495837,-35.351331106498,QSO,0.662,,,STAR,0.909,,,252.92601722033646,-0.8351613618211406,J081146.07-352104.9,122.941978,-35.35137,0.0525,0.0503,142.7,13.76,13.67,12.604,8.799,14.341,14.237,14.026,0.025,0.031,,0.397,0.03,0.04,0.065,1224034901351002773,0000,0,11nn,AAUC,109,81,-15,87,0.128,0.155402
203040101010003,122.91492854242,-35.40232096529,STAR,0.937,,,STAR,1.0,,,252.95655975404478,-0.8815610143413456,J081139.55-352408.2,122.914812,-35.4022856,0.0425,0.0408,103.3,11.159,11.183,11.353,8.654,11.795,11.329,11.218,0.024,0.023,0.141,,0.022,0.024,0.021,1224034901351002411,0h00,0,11nn,AABU,-26,37,-107,37,0.141,0.365026
203040101010005,122.82239902536,-35.378064570721,STAR,0.907,,,STAR,0.945,,,252.89491530426196,-0.9313541412350527,J081117.35-352240.7,122.8223022,-35.3779956,0.0505,0.0469,41.1,12.171,12.276,11.889,8.74,12.862,12.375,12.246,0.026,0.027,0.234,,0.028,0.029,0.024,1224034901351003495,hhh0,0,12nn,AABU,12,47,-54,50,0.068,0.377318
203040101010006,122.86077512811,-35.344158529809,STAR,0.634,,,STAR,1.0,,,252.88369967505903,-0.8865955403558028,J081126.56-352038.9,122.8607066,-35.3441612,0.0424,0.0399,125.7,12.489,12.441,12.216,9.155,13.694,13.041,12.825,0.023,0.023,,,0.04,0.043,0.041,1224034901351004022,dh00,1,00nn,AAUU,173,48,59,50,0.743,0.201558
203040101010007,123.01923367539,-35.368180603685,STAR,0.86,,,STAR,0.985,,,252.97471058900692,-0.7917413732670111,J081204.62-352205.3,123.0192682,-35.3681581,0.0444,0.0415,133.0,12.265,12.283,11.776,8.969,13.173,12.459,12.247,0.024,0.024,0.23,,0.026,0.023,0.024,1224034901351000147,0000,0,11nn,AABU,-52,46,-18,48,0.03,0.129643
203040101010008,123.10840217586,-35.245410070768,STAR,0.509,,,GALAXY,0.991,,,252.91216447485783,-0.663459083815079,J081226.06-351444.0,123.1085861,-35.2455603,0.0397,0.0364,112.3,11.152,11.176,11.871,8.965,11.9,11.302,11.208,0.023,0.021,0.321,,0.026,0.022,0.019,1224034901351024522,hhH0,0,01nn,AABU,20,37,51,37,0.064,0.764704
203040101010010,123.03575580413,-35.373164082765,STAR,0.874,,,STAR,1.0,,,252.9862784446564,-0.7832234810600374,J081208.59-352223.6,123.0358068,-35.3732453,0.0443,0.0368,138.1,11.673,11.639,12.277,8.817,12.749,11.999,11.852,0.023,0.022,0.405,,0.038,0.038,0.033,1224034901351000095,0000,0,nnnn,AACU,168,36,22,38,0.29,0.328438
203040101010011,122.87520598736,-35.246860082155,GALAXY,0.462,,,QSO,0.998,,,252.80877102736895,-0.8234080198290564,J081130.09-351448.9,122.8753986,-35.2469396,0.0588,0.0575,164.5,14.326,13.386,10.872,8.889,,,,0.031,0.029,0.104,0.414,,,,1224034901351022384,Dd00,0,n11n,AAAC,76,157,322,154,,0.634622
203040101010016,122.72498554685,-35.410498615677,STAR,0.747,,,STAR,1.0,,,252.87859002568354,-1.0155651091056126,J081053.94-352437.9,122.7247912,-35.410552,0.0361,0.034,119.1,8.584,8.618,8.625,8.593,8.909,8.66,8.631,0.024,0.02,0.026,0.341,0.019,0.04,0.021,1224034901351002350,0hdD,0,120n,AAAB,53,32,16,30,0.178,0.601858
203040101010017,123.08344945664,-35.514853517067,STAR,0.856,,,STAR,1.0,,,253.12601025715804,-0.828660296052661,J081220.00-353053.3,123.0833523,-35.5148226,0.0453,0.0432,119.2,12.45,12.442,11.853,9.29,13.354,12.635,12.509,0.025,0.024,,,0.026,0.022,0.033,1224034901351000583,0h00,0,01nn,AAUU,130,50,47,52,0.164,0.305601
203040101010018,122.93040192617,-35.246282047305,QSO,0.671,,,STAR,0.608,,,252.8330137851358,-0.7853989035972977,J081143.33-351446.4,122.9305701,-35.2462459,0.0485,0.0405,110.8,12.527,12.551,11.858,8.693,13.2,12.779,12.63,0.023,0.026,0.321,,0.029,0.038,0.035,1224034901351021927,Ph00,0,nnnn,AABU,162,47,-38,47,0.187,0.51133
203040101010029,122.8339756508,-35.447531311189,STAR,0.713,,,,,,,252.95820815466965,-0.9615162710000351,J081120.12-352651.3,122.8338408,-35.4475843,0.0334,0.0318,104.4,7.66,7.717,7.706,7.741,7.946,7.898,7.74,0.03,0.021,0.018,0.173,0.026,0.029,0.023,1224034901351002343,0000,0,230n,AAAB,2,33,28,33,0.222,0.438915
203040101010030,122.75043147682,-35.220025330069,STAR,0.539,,,STAR,0.562,,,252.730488088728,-0.8939793053711367,J081100.10-351312.8,122.7504321,-35.2202232,0.0467,0.0435,115.4,12.329,12.38,12.601,9.26,12.978,12.442,12.33,0.024,0.025,,,0.026,0.022,0.021,1224034901351021844,hhHH,0,nnnn,AAUU,94,45,100,46,0.024,0.712293
203040101010032,123.08898901239,-35.327156876297,STAR,0.502,,,STAR,0.505,,,252.97171825408884,-0.7216614672763443,J081221.33-351937.3,123.0889024,-35.3270464,0.0431,0.0412,112.9,12.579,12.613,12.724,9.134,13.202,12.726,12.596,0.023,0.024,,,0.029,0.027,0.03,1224034901351000427,h000,0,10nn,AAUU,76,51,111,53,0.024,0.472203
203040101010035,122.9931240836,-35.439115353709,GALAXY,0.487,,,STAR,0.988,,,253.02229962939893,-0.8484899095682324,J081158.34-352620.9,122.9930853,-35.4391466,0.0448,0.0426,121.8,12.721,12.623,11.696,9.12,14.206,13.488,13.274,0.024,0.025,,,0.059,0.071,0.052,1224034901351002611,000P,0,11nn,AAUU,27,50,5,54,0.822,0.159996
203040101010040,123.04585691013,-35.332103230482,STAR,0.601,,,STAR,1.0,,,252.9565005496235,-0.7537734656325172,J081210.96-351955.1,123.0457004,-35.3319977,0.0517,0.0506,132.4,13.282,13.268,12.726,9.122,14.174,13.509,13.316,0.026,0.031,,,0.023,0.033,0.038,1224034901351000558,0000,0,11nn,AAUU,27,67,-6,72,0.108,0.596284
203040101010042,122.72979603155,-35.246946128774,QSO,0.822,,,GALAXY,0.997,,,252.74380204016805,-0.9228169580507258,J081055.11-351448.9,122.7296565,-35.2469232,0.0318,0.0297,125.5,11.836,11.385,9.119,5.857,12.962,12.409,12.243,0.019,0.017,0.037,0.028,0.026,0.027,0.026,1224034901351024177,hDDH,1,9nnn,AAAA,-422,31,-261,95,0.13,0.418563
203040101010044,122.82974649622,-35.510333256241,GALAXY,0.521,,,STAR,0.957,,,253.00886797443775,-0.9988027115101525,J081119.15-353037.2,122.8298078,-35.5103404,0.0519,0.0514,140.8,13.313,13.382,11.507,8.605,14.068,13.72,13.595,0.025,0.033,0.172,0.288,0.036,0.045,0.053,1224034901351002788,dd00,0,11nn,AABB,54,74,12,82,0.655,0.181354
203040101010049,122.72713791785,-35.403562134191,QSO,0.746,,,STAR,0.948,,,252.8737419256917,-1.0103024452093465,J081054.55-352413.2,122.7273284,-35.4036735,0.0517,0.0505,135.0,13.232,13.216,12.344,8.23,14.405,13.666,13.496,0.027,0.029,0.364,0.244,0.029,0.035,0.044,1224034901351002799,dDDD,1,1nnn,AACB,150,68,415,72,0.549,0.687965
203040101010051,122.95300363331,-35.147749960633,GALAXY,0.52,,,GALAXY,0.999,,,252.76077596142906,-0.715884234711533,J081148.71-350851.5,122.9529808,-35.1476507,0.0461,0.0442,125.7,13.066,12.858,12.19,9.172,14.011,13.389,13.179,0.024,0.025,0.344,,0.024,0.022,0.04,1224034901351022170,hhPp,0,11nn,AABU,75,62,178,65,0.239,0.363562
203040101010053,123.09154772851,-35.357750839172,STAR,0.513,,,GALAXY,0.999,,,252.9984189525895,-0.7367457309475637,J081221.94-352127.5,123.0914365,-35.3576404,0.0402,0.0388,126.7,11.85,11.886,11.819,9.022,12.301,11.987,11.898,0.023,0.022,,,0.026,0.023,0.024,1224034901351000178,0h00,0,nnnn,AAUU,22,41,67,42,0.213,0.514536
203040101010055,122.98243202327,-35.180638469173,STAR,0.513,,,GALAXY,0.503,,,252.8014759111243,-0.7138333134620831,J081155.83-351049.9,122.9826378,-35.1805499,0.053,0.0512,135.0,13.433,13.28,12.397,8.916,14.38,13.784,13.505,0.027,0.03,0.394,,0.032,0.035,0.039,1224034901351022448,hhPp,0,00nn,AACU,30,76,46,84,0.194,0.684176
203040101010062,122.88850077366,-35.368386496242,GALAXY,0.584,,,GALAXY,1.0,,,252.91636269438206,-0.8809664464401542,J081133.18-352206.0,122.8882852,-35.3683426,0.0611,0.0594,162.8,14.237,14.051,11.45,8.521,16.823,15.911,15.185,0.028,0.037,0.16,,0.162,0.19,0.209,1224034901351004574,0h00,1,10nn,AABU,-42,132,160,135,0.427,0.652405
203040101010067,122.93387608443,-35.319355706442,STAR,0.622,,,GALAXY,0.801,,,252.8956664796819,-0.823124437584053,J081144.12-351908.9,122.9338686,-35.3191644,0.0698,0.0676,178.5,14.4,14.234,12.01,8.904,15.388,14.71,14.502,0.031,0.044,,,0.056,0.051,0.094,1224034901351003064,0000,0,01nn,AAUU,216,133,-43,143,0.005,0.689066
203040101010079,122.90595688041,-35.447671774704,GALAXY,0.523,,,GALAXY,0.997,,,252.9904738286031,-0.9125490918133887,J081137.45-352651.0,122.9060622,-35.4475115,0.0404,0.0387,115.8,12.412,12.479,11.854,9.052,12.983,12.584,12.468,0.023,0.022,0.241,,0.026,0.028,0.027,1224034901351002785,0h00,0,nnnn,AABU,81,49,-18,49,0.265,0.654542
203040101010084,123.05166569859,-35.486144719908,GALAXY,0.614,,,STAR,1.0,,,253.0877994923114,-0.8344896149138796,J081212.42-352909.9,123.0517527,-35.4861088,0.0725,0.0705,158.1,14.569,14.738,12.678,9.137,15.667,14.934,14.451,0.031,0.054,,,0.071,0.062,0.095,1224034901351000781,dd00,1,32nn,AAUU,130,155,-143,168,0.116,0.285937
203040101010088,122.94727146467,-35.413206302596,GALAXY,0.559,,,STAR,0.935,,,252.98012681931775,-0.8654949193046241,J081147.38-352447.0,122.9474419,-35.4130693,0.0411,0.0388,131.1,12.038,12.06,12.399,9.114,12.588,12.325,12.233,0.023,0.022,0.409,,0.029,0.035,0.03,1224034901351002509,000P,0,11nn,AACU,-5,42,55,44,0.434,0.702415
203042005010001,131.93403437553,-41.6694343757661,STAR,0.757,,,STAR,1.0,,,262.16432495743595,1.1409700734112949,J084744.17-414009.4,131.9340762,-41.6692987,0.0408,0.0374,126.5,11.097,10.917,10.052,8.731,12.096,11.517,11.248,0.023,0.021,0.099,,0.023,0.022,0.023,1314042501351046973,0h00,0,111n,AAAU,133,39,-35,41,0.489,0.50118
203042005010002,131.926138660675,-41.7359864465566,STAR,0.592,,,STAR,1.0,,,262.2124092504823,1.0945727695064345,J084742.22-414409.9,131.9259373,-41.7360951,0.054,0.0498,154.3,10.438,10.192,10.388,8.475,11.75,11.181,10.879,0.036,0.027,0.095,0.29,0.036,0.031,0.027,1314042501351046934,ddH0,1,99nn,AAAB,-318,34,-595,46,2.556,0.667489
203042005010003,132.108793435174,-41.783484783483,QSO,0.7,,,STAR,0.99,,,262.33506552268295,1.1706091907933964,J084826.10-414700.2,132.1087818,-41.7834006,0.0394,0.0359,123.4,11.091,11.106,10.326,8.729,12.324,11.509,11.206,0.022,0.02,0.084,0.294,0.023,0.024,0.021,1314042501351044751,0000,0,450n,AAAB,46,35,31,36,0.051,0.304679
203042005010005,132.061318984018,-41.8769542802171,QSO,0.775,,,STAR,1.0,,,262.385411875822,1.0842719543045587,J084814.77-415237.4,132.0615485,-41.8770669,0.037,0.0344,130.6,9.313,9.343,9.267,9.026,9.324,9.332,9.326,0.022,0.02,0.046,0.518,0.023,0.022,0.021,1314042501351046957,hhd0,0,000n,AAAC,97,30,53,30,0.161,0.736749
203042005010006,131.817102632399,-41.8306005867587,STAR,0.88,,,STAR,0.959,,,262.23502698126777,0.9718905542235206,J084716.11-414950.4,131.8171483,-41.8306845,0.0429,0.0405,130.3,12.026,12.075,10.913,8.125,12.64,12.182,12.038,0.024,0.023,0.189,0.228,0.022,0.022,0.023,1314042501351047087,0000,0,331n,AABB,0,44,0,46,0.202,0.325952
203042005010011,131.900696006755,-41.6570614986714,STAR,0.693,,,STAR,0.922,,,262.1390485694845,1.1293619781514752,J084736.15-413925.5,131.9006654,-41.6571069,0.0453,0.0426,132.9,12.222,12.172,10.681,8.897,13.144,12.455,12.254,0.023,0.025,,,0.024,0.027,0.023,1314042501351047112,0000,0,00nn,AAUU,-44,44,33,46,0.191,0.182927
